"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000198223.10"	"CSF2RA"	"X"	-0.0155593009670335	-0.0219714486345376	-0.00932530156089041
"ENSG00000185291.6"	"IL3RA"	"X"	-0.0174858751194394	-0.0171789295918421	-0.00847815055431495
"ENSG00000169100.8"	"SLC25A6"	"X"	-0.0303542562914779	-0.0123565893894751	-0.00632457302774649
"ENSG00000169093.10"	"ASMTL"	"X"	-0.0280143586165543	-0.00359436206087504	-0.0103643427347212
"ENSG00000182162.5"	"P2RY8"	"X"	-0.0201793872820958	0.0142717352006827	-0.00927462513643352
"ENSG00000197976.6"	"AKAP17A"	"X"	-0.0181288963091703	0.0217470878385691	-0.00450060401313077
"ENSG00000196433.7"	"ASMT"	"X"	-0.00680594991551163	0.0200131998053189	0.00614207010074766
"ENSG00000169084.8"	"DHRSX"	"X"	0.104062285397433	0.0113700105350074	-0.125926572518126
"ENSG00000214717.5"	"ZBED1"	"X"	0.152329345037215	0.0370600562570915	-0.113652677377791
"ENSG00000002586.13"	"CD99"	"X"	0.161714385238777	-0.00428053600392224	-0.143828673490401
"ENSG00000124343.8"	"XG"	"X"	0.161401308049277	-0.0137713019137233	-0.142336269301851
"ENSG00000056998.14"	"GYG2"	"X"	0.157952830756203	-0.0097011784578007	-0.161525788700156
"ENSG00000006756.11"	"ARSD"	"X"	0.140681435110082	0.0292871969378039	-0.188490104402253
"ENSG00000157399.10"	"ARSE"	"X"	0.137728011883034	0.0317230386112637	-0.189699947378654
"ENSG00000205667.2"	"ARSH"	"X"	0.122819893343226	0.0296085681412127	-0.191787697945104
"ENSG00000062096.10"	"ARSF"	"X"	0.104405073904197	0.00933891383655991	-0.182883932080819
"ENSG00000228459.2"	"CXorf28"	"X"	0.137908771205594	0.0270761242001319	-0.13859775079221
"ENSG00000101825.7"	"MXRA5"	"X"	0.128818967682203	0.0524583450001688	-0.132932138457647
"ENSG00000183943.5"	"PRKX"	"X"	0.113831736292095	0.0462143724947462	-0.10046990187305
"ENSG00000205664.6"	"RP11-706O15.1"	"X"	0.105999815188512	0.0206952586270544	-0.0979853178346747
"ENSG00000146938.10"	"NLGN4X"	"X"	0.150577472443669	0.102491335305452	0.0993419434604418
"ENSG00000169059.8"	"VCX3A"	"X"	0.170248815006146	0.0313820323967505	0.126906377390703
"ENSG00000130021.9"	"HDHD1"	"X"	0.115675377070446	0.0435905500414712	0.0779543323873919
"ENSG00000101846.6"	"STS"	"X"	0.160272637691309	0.0399364421432358	0.0945764208106342
"ENSG00000182583.8"	"VCX"	"X"	0.173563463599113	0.108743288420429	0.0679308426906985
"ENSG00000006757.7"	"PNPLA4"	"X"	0.158091676916352	0.1023610290129	0.0734949963170752
"ENSG00000177504.9"	"VCX2"	"X"	0.127813078719426	0.0624016252357975	0.0131577282177606
"ENSG00000205642.5"	"VCX3B"	"X"	0.20884348482171	0.0570770518510229	-0.0174794548879728
"ENSG00000011201.6"	"KAL1"	"X"	0.198782671742157	0.0265371915776309	-8.50315408694215e-05
"ENSG00000183304.6"	"FAM9A"	"X"	0.212809214593692	0.058037657433847	0.0446861420440035
"ENSG00000177138.11"	"FAM9B"	"X"	0.146108738414592	0.0852930947450237	0.0512660747383165
"ENSG00000101849.11"	"TBL1X"	"X"	0.165048300223452	0.0546419008718352	-0.012956776370124
"ENSG00000101850.8"	"GPR143"	"X"	0.174515055526384	0.0398207079302874	0.049550854262944
"ENSG00000146950.8"	"SHROOM2"	"X"	0.202559328069102	0.0369087369751141	0.0575700771446662
"ENSG00000234469.2"	"AC002365.1"	"X"	0.232595787562771	0.0637514044572913	0.0176224667932053
"ENSG00000047644.13"	"WWC3"	"X"	0.234687797608197	0.0564078589147009	0.00429867044496325
"ENSG00000073464.7"	"CLCN4"	"X"	0.158794412721613	0.0478639823165364	-0.0703448925463446
"ENSG00000101871.10"	"MID1"	"X"	0.17338320874747	-0.0160259669110492	-0.0982152987355155
"ENSG00000004961.10"	"HCCS"	"X"	0.17360336580142	0.0805018266523737	-0.0931771091753395
"ENSG00000047648.17"	"ARHGAP6"	"X"	0.175465815776928	0.0791357524414721	-0.0902597817534913
"ENSG00000125363.10"	"AMELX"	"X"	0.212005625639462	0.0712674730746797	-0.0407240036820792
"ENSG00000005302.13"	"MSL3"	"X"	0.139093300562471	0.0514701927427774	-0.032492204865146
"ENSG00000169933.8"	"FRMPD4"	"X"	0.163565603534166	0.0695724357367147	-0.0681451497662954
"ENSG00000101911.8"	"PRPS2"	"X"	0.208172947968246	0.0217227103263499	-0.0536169287365371
"ENSG00000196664.4"	"TLR7"	"X"	0.225567256713731	0.0368093518654367	-0.0600478990104434
"ENSG00000101916.11"	"TLR8"	"X"	0.216518513799977	0.0336123102325564	-0.0681744722783089
"ENSG00000205542.6"	"TMSB4X"	"X"	0.212566857710967	0.0771982519877527	-0.0775858918688065
"ENSG00000187268.7"	"FAM9C"	"X"	0.196829877388325	0.0665590124412871	-0.08233007417109
"ENSG00000123594.3"	"ATXN3L"	"X"	0.169166644982397	0.0847680359495394	-0.0278296565505959
"ENSG00000198759.7"	"EGFL6"	"X"	0.208634467637883	0.0245378161137882	-0.00788425779831521
"ENSG00000176896.7"	"TCEANC"	"X"	0.20752950268649	0.0218305241817957	-0.0456043723734526
"ENSG00000123595.5"	"RAB9A"	"X"	0.199512566531043	0.00974609830509841	-0.0715487641786231
"ENSG00000196459.9"	"TRAPPC2"	"X"	0.194797454248035	0.00538108752141923	-0.0667755922614732
"ENSG00000046651.10"	"OFD1"	"X"	0.20399006119099	0.00975778547828682	-0.0670897197658884
"ENSG00000046653.10"	"GPM6B"	"X"	0.189963498139541	0.00153508187032633	-0.0520496843258218
"ENSG00000046647.9"	"GEMIN8"	"X"	0.163697021008718	0.000518969452219183	-0.0795242840721399
"ENSG00000101958.9"	"GLRA2"	"X"	0.140366695189246	0.0212780116559527	-0.161759348191331
