"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000198033.7"	"TUBA3C"	13	0.0281921158326598	-0.00371085882092357	0.0047181667617434
"ENSG00000121388.4"	"RP11-408E5.4"	13	0.0279548360633131	-0.0103994134963274	0.00470512165227062
"ENSG00000132958.13"	"TPTE2"	13	0.00948709817162214	-0.0157670895485639	0.0198290116358876
"ENSG00000196199.9"	"MPHOSPH8"	13	0.031225994433692	-0.00846472074599423	0.00187679282204594
"ENSG00000121390.13"	"PSPC1"	13	0.0300685008251159	0.0107812589937159	-0.00387579635960054
"ENSG00000269591.1"	"AL354808.2"	13	0.0228832364611536	0.0176181778629976	0.00637457306754944
"ENSG00000132950.14"	"ZMYM5"	13	0.015590683057988	0.0297609157294821	0.0133691088154949
"ENSG00000121741.12"	"ZMYM2"	13	0.00890884527557178	0.00627935899027921	-0.0197973624561484
"ENSG00000121743.3"	"GJA3"	13	-0.0205055937872667	-0.0111958021182932	-0.0302784036280874
"ENSG00000165474.5"	"GJB2"	13	-0.0353611064111675	-0.00774776730075996	-0.00653880828012829
"ENSG00000121742.11"	"GJB6"	13	-0.0421227146371667	-0.0169271763958867	0.00468796945134399
"ENSG00000165475.9"	"CRYL1"	13	-0.0437259933349532	-0.00758047215693093	0.0187434659768735
"ENSG00000032742.13"	"IFT88"	13	-0.0164921648384679	-0.00279238821189762	0.0307861935578371
"ENSG00000172458.4"	"IL17D"	13	0.00394824015488061	-0.00104353152560665	0.0317680345767053
"ENSG00000150456.6"	"N6AMT2"	13	0.011967868894607	0.00213314736238645	0.0291009945045288
"ENSG00000132953.12"	"XPO4"	13	0.0128860450102689	0.000310518223174894	0.0267165126954672
"ENSG00000150457.7"	"LATS2"	13	0.000909078010336959	-0.0221070798083522	-0.020756152677883
"ENSG00000150459.8"	"SAP18"	13	0.00678022424408825	-0.0180558476794052	-0.026630390323077
"ENSG00000165480.11"	"SKA3"	13	0.0062295859679922	-0.0159527773751649	-0.0256036291165854
"ENSG00000173141.4"	"MRP63"	13	0.0174669141410845	-0.00199211801384225	-0.0232318916831773
"ENSG00000180776.11"	"ZDHHC20"	13	-0.00416711732801298	0.0437027533468854	-0.0297272207554801
"ENSG00000165487.9"	"MICU2"	13	0.000155847674469083	0.0235364975684597	-0.0326463829722738
"ENSG00000102678.6"	"FGF9"	13	0.0143297214783267	-0.00422973059719752	-0.0119231074952012
"ENSG00000102683.6"	"SGCG"	13	0.00746330980232315	0.0100306810007935	-0.0213995719142735
"ENSG00000151835.9"	"SACS"	13	0.0177019229440206	0.011872582820323	-0.0266753331496897
"ENSG00000127863.11"	"TNFRSF19"	13	0.0229313907227523	0.0204114458529386	-0.0198171137975259
"ENSG00000027001.7"	"MIPEP"	13	0.0249288079167287	-0.0139846292968711	-0.015839974182415
"ENSG00000268735.1"	"AL139080.1"	13	0.0263663926758397	-0.0133303545811208	-0.0116417175553776
"ENSG00000205863.5"	"C1QTNF9B"	13	0.01420579186419	-0.0158044786254332	-0.0113234094638329
"ENSG00000182957.11"	"SPATA13"	13	-0.0131820232205081	-0.022002954705099	0.00285682092940376
"ENSG00000273167.1"	"RP11-307N16.6"	13	-0.0131820232205081	-0.022002954705099	0.00285682092940376
"ENSG00000240654.2"	"C1QTNF9"	13	-0.013786883536337	-0.008454242899328	0.037885912330805
"ENSG00000205850.6"	"AL359736.1"	13	-0.00932512259183395	-0.00405193636391385	0.0362431367609543
"ENSG00000102699.5"	"PARP4"	13	-0.00893578100327075	0.0183060831607868	0.0470893664114574
"ENSG00000075673.7"	"ATP12A"	13	-0.0116955038945506	-0.019101635607123	0.0281095089078184
"ENSG00000132972.14"	"RNF17"	13	0.022094790131588	-0.0253479538744905	0.013543075980413
"ENSG00000151849.10"	"CENPJ"	13	0.0281644626472355	-0.0229772643362297	0.00446409152115158
"ENSG00000269099.1"	"LSP1"	13	-0.0139448016840668	-0.0141070484841989	-0.0183557598567053
"ENSG00000151846.7"	"PABPC3"	13	-0.0170494081081193	0.00155557299922921	-0.0276658734413861
"ENSG00000165566.11"	"AMER2"	13	-0.0221104946006596	0.00621169197506015	-0.0303857194916255
"ENSG00000139505.10"	"MTMR6"	13	-0.0164085517581453	0.0198713931229707	-0.0304525617401805
"ENSG00000139496.11"	"NUPL1"	13	-0.00259505524423103	0.0341433353634887	-0.0201294130671229
"ENSG00000132932.12"	"ATP8A2"	13	0.00567202978098966	0.0339127223780664	-0.0293094823966591
"ENSG00000215549.1"	"AL138815.1"	13	0.022572599029245	-0.0263716520808379	-0.00120604190150103
"ENSG00000268344.1"	"AL138815.2"	13	0.0202551287201105	-0.0295094005592505	-0.0045187518689903
"ENSG00000180730.4"	"SHISA2"	13	0.0154528530382641	-0.0244488407632171	-0.0158623231306323
"ENSG00000127870.12"	"RNF6"	13	-0.0120851489051109	0.0118711811644313	-0.00665941656998972
"ENSG00000132964.7"	"CDK8"	13	-0.0493751124809418	-0.00919581424936998	0.00704768281588048
"ENSG00000132970.8"	"WASF3"	13	-0.0367664326840688	-0.0227192199557265	0.0185930338133473
"ENSG00000132975.6"	"GPR12"	13	0.0106999126297358	-0.038394565864396	0.0127866521837537
"ENSG00000152484.9"	"USP12"	13	0.00186354669978812	0.0114082306018007	-0.0389891128341029
"ENSG00000122026.6"	"RPL21"	13	0.000704557014939922	0.0230864948902284	-0.0309144755124742
"ENSG00000122035.6"	"RASL11A"	13	0.0072706615714504	0.0216668203747261	-0.0289998915923182
"ENSG00000122034.8"	"GTF3A"	13	0.0185998612024563	0.0445587164315479	0.0189035504548524
"ENSG00000122033.10"	"MTIF3"	13	0.0146096430824377	0.043388640215173	0.0152488221217541
"ENSG00000139517.6"	"LNX2"	13	0.00589802843954967	0.032965307898387	0.0230883795741613
"ENSG00000186184.11"	"POLR1D"	13	0.0207464944681233	0.0269350959824595	0.0186507525409823
"ENSG00000169840.4"	"GSX1"	13	0.00822701863924537	0.0139954760275608	0.0291451353794051
"ENSG00000139515.5"	"PDX1"	13	-0.0159111546545326	-0.01731418551056	0.022888726977008
"ENSG00000180389.6"	"ATP5EP2"	13	-0.0113851729455369	-0.0208068512302049	0.0264975580845076
"ENSG00000165556.9"	"CDX2"	13	-0.0083656288792811	-0.0142350186842812	0.0245165865556658
"ENSG00000183463.5"	"URAD"	13	-0.0092805304806783	-0.0124185290353685	0.0217072051754426
"ENSG00000122025.10"	"FLT3"	13	-0.0017842734683713	-0.0148455778699708	0.0116045295003674
"ENSG00000152520.9"	"PAN3"	13	0.0178682419203934	-0.0173416426037864	-0.0327825986927895
"ENSG00000102755.6"	"FLT1"	13	0.0136518456210552	-0.015148945121615	-0.0392162101711229
"ENSG00000132963.7"	"POMP"	13	-0.00524577391741252	-0.0320851942841835	-0.0292877397826499
"ENSG00000139508.10"	"SLC46A3"	13	0.0203885125160953	-0.0323595749047515	-0.0164000825100411
"ENSG00000132938.14"	"MTUS2"	13	-0.0110370102025286	0.0119320485195023	0.0405708907393157
"ENSG00000139514.8"	"SLC7A1"	13	0.0288775463115857	0.0195992843740581	-0.0139081029341726
"ENSG00000122042.9"	"UBL3"	13	0.0214624907229661	-0.00468661866559861	-0.00770408003523031
"ENSG00000102781.9"	"KATNAL1"	13	0.00187053020275442	-0.00513785980793297	0.0396605279497719
"ENSG00000189403.10"	"HMGB1"	13	-0.00848871747109027	-0.0107101356788294	0.0390913409022832
"ENSG00000132952.7"	"USPL1"	13	-0.0171473674948968	-0.00918612724873935	0.0254705849090326
"ENSG00000132965.5"	"ALOX5AP"	13	-0.0175658974939813	-0.0293647944953723	-0.00768304975524141
"ENSG00000102802.5"	"MEDAG"	13	-0.0187979584847446	0.00198728677430335	-0.0207128312294338
"ENSG00000175664.5"	"TEX26"	13	-0.0167146950361053	-0.00038810827739772	-0.0210998661353957
"ENSG00000120694.15"	"HSPH1"	13	-7.34988699268068e-06	0.0286668368822111	-0.00957325487685606
"ENSG00000187676.7"	"B3GALTL"	13	0.0191943546584396	0.0254420128993895	-0.0184816798209479
"ENSG00000133105.3"	"RXFP2"	13	0.0177877162824993	0.00766016387153284	-0.0311885188184903
"ENSG00000073910.15"	"FRY"	13	0.000387477588381264	-0.0120242957760856	0.0349830960205828
"ENSG00000189167.7"	"ZAR1L"	13	-0.0224280436427046	0.0181547271888765	0.0281697585770595
"ENSG00000139618.10"	"BRCA2"	13	-0.0188371120480603	0.0196098716700173	0.0281365696163956
"ENSG00000139597.12"	"N4BP2L1"	13	-0.0244238836372426	0.0354298358933415	0.0242340265778311
"ENSG00000244754.4"	"N4BP2L2"	13	-0.0289842840411942	0.0356209766848095	0.0232434199758107
"ENSG00000083642.14"	"PDS5B"	13	-0.0153821914223564	0.016388119739142	0.0153256994989063
"ENSG00000133116.6"	"KL"	13	-0.0103161748996247	-0.0240541256034056	-0.00965970632011876
"ENSG00000133121.16"	"STARD13"	13	-0.0108017384666357	-0.0187192774878151	-0.0220451405657925
"ENSG00000133119.8"	"RFC3"	13	-0.0171874235512156	0.018377428620679	-5.22755979635137e-05
"ENSG00000172915.14"	"NBEA"	13	0.0245536188682127	0.0212711683362265	-0.0122329556680034
"ENSG00000180660.6"	"MAB21L1"	13	-0.0421037677730719	-0.0190676285311956	0.00394919304085303
"ENSG00000133083.10"	"DCLK1"	13	0.0183987204773477	-0.0345062293408448	0.00184802078446733
"ENSG00000120669.11"	"SOHLH2"	13	0.00868688013990287	0.0335487578579892	0.0230387046185991
"ENSG00000250709.1"	"CCDC169-SOHLH2"	13	0.00868688013990287	0.0335487578579892	0.0230387046185991
"ENSG00000242715.3"	"CCDC169"	13	0.0151684626457825	0.0344428288525164	0.0161552586511303
"ENSG00000133104.8"	"SPG20"	13	-0.00548226842779894	0.0369533836150645	-0.0297198135012363
"ENSG00000120664.6"	"SPG20OS"	13	-0.00985718632556675	0.0326722049177224	-0.0371383955060981
"ENSG00000133101.5"	"CCNA1"	13	-0.00812565461393374	0.0310604837853037	-0.031276479408899
"ENSG00000180440.3"	"SERTM1"	13	-0.0196616587718246	0.0339486225649301	0.0180618610523649
"ENSG00000133111.3"	"RFXAP"	13	0.0160819222280149	0.0318310713134397	0.00835453250504708
"ENSG00000120693.9"	"SMAD9"	13	0.0252147875862376	0.0291418867404411	0.00625682919067801
"ENSG00000120697.4"	"ALG5"	13	0.038717737230738	0.0146949443905077	-0.00608517432446838
"ENSG00000120699.8"	"EXOSC8"	13	0.0425619086936529	0.00415401673377205	-0.00703234368012129
"ENSG00000102710.15"	"SUPT20H"	13	0.045242632284451	-4.68961426871332e-05	-0.00672209857199452
"ENSG00000180138.6"	"CSNK1A1L"	13	0.0100077105151232	-0.0365946851004934	-0.00965782083735287
"ENSG00000133110.10"	"POSTN"	13	-0.00325562981943171	-0.206213913991623	-0.0596289589565607
"ENSG00000133107.10"	"TRPC4"	13	0.0035063568611923	-0.245978950479733	-0.0417101884564999
"ENSG00000120686.7"	"UFM1"	13	-0.0119125278010521	-0.271083586732388	-0.101769997373806
"ENSG00000150893.9"	"FREM2"	13	-0.0938458405309876	-0.204425069901726	-0.091856482084846
"ENSG00000133115.7"	"STOML3"	13	-0.0929856874784246	-0.208363800759695	-0.0360137964308294
"ENSG00000120685.15"	"PROSER1"	13	-0.0783920148134476	-0.214266533246255	-0.0252302039888797
"ENSG00000188811.8"	"NHLRC3"	13	-0.0891929542863832	-0.222771529079353	-0.0262716421824687
"ENSG00000183722.7"	"LHFP"	13	-0.116573882851574	-0.269618926470258	-0.0687371789515302
"ENSG00000133103.12"	"COG6"	13	-0.165490324138354	-0.209129987316784	-0.0963493924471339
"ENSG00000269120.1"	"AL133318.1"	13	-0.0624106668391703	-0.197185177407706	-0.0721276649982197
"ENSG00000150907.6"	"FOXO1"	13	-0.0597892685748846	-0.193494453261554	-0.0718014161401092
"ENSG00000102738.6"	"MRPS31"	13	-0.0483573685360984	-0.25406989712061	-0.0763461676656929
"ENSG00000102743.10"	"SLC25A15"	13	-0.0258771665866508	-0.234188127961181	-0.0880964444625155
"ENSG00000120690.9"	"ELF1"	13	0.00188955939285387	-0.231437624487751	-0.0787980760285709
"ENSG00000120688.7"	"WBP4"	13	0.00455759701880097	-0.228323798469361	-0.0597490095216673
"ENSG00000165572.6"	"KBTBD6"	13	-0.00333531626261377	-0.207394437771431	-0.035739426734519
"ENSG00000120696.8"	"KBTBD7"	13	-0.00112347564559483	-0.202809951522659	-0.0375360373580397
"ENSG00000120662.11"	"MTRF1"	13	0.00314944412921645	-0.215159083647924	-0.0380804648692695
"ENSG00000172766.14"	"NAA16"	13	-0.00869259285731614	-0.228139482693174	-0.024149651567787
"ENSG00000102760.12"	"RGCC"	13	-0.0346040309894285	-0.208296668187246	-0.0633025048521014
"ENSG00000102763.11"	"VWA8"	13	-0.0460713921717852	-0.211933025495656	-0.0640730706076657
"ENSG00000102780.12"	"DGKH"	13	-0.0514818903658032	-0.141476007036175	-0.0721405073505473
"ENSG00000023516.7"	"AKAP11"	13	-0.0323864046998588	-0.176157191924788	-0.117153019100406
"ENSG00000120659.10"	"TNFSF11"	13	-0.133155662717486	-0.151078643044058	-0.0785673846533594
"ENSG00000179813.2"	"FAM216B"	13	-0.171825983558902	-0.140972233568469	-0.0526689858657105
"ENSG00000133106.10"	"EPSTI1"	13	-0.186782935338869	-0.162619214185195	-0.0708356584007416
"ENSG00000120675.4"	"DNAJC15"	13	-0.186697437870143	-0.181700576714821	-0.0940001196075826
"ENSG00000120658.8"	"ENOX1"	13	-0.196686892269516	-0.132806725558825	-0.100538229210335
"ENSG00000151773.8"	"CCDC122"	13	-0.183746447784289	-0.121264649622424	-0.0677166319155481
"ENSG00000179630.6"	"LACC1"	13	-0.188579213682895	-0.138690790687434	-0.0628802933101156
"ENSG00000139656.5"	"SMIM2"	13	-0.219466758326411	-0.181502840109871	-0.0484010690520338
"ENSG00000151778.6"	"SERP2"	13	-0.235763919604763	-0.153367388949696	-0.0276501522025434
"ENSG00000102804.10"	"TSC22D1"	13	-0.225347656758197	-0.157640963268556	-0.0302983994040939
"ENSG00000083635.7"	"NUFIP1"	13	-0.182877396570252	-0.184554435202076	-0.0658325440740109
"ENSG00000133114.13"	"GPALPP1"	13	-0.175967369803978	-0.168114708240755	-0.0762971437097468
"ENSG00000188342.7"	"GTF2F2"	13	-0.138015268504635	-0.134542188340622	-0.0584131834065067
"ENSG00000180332.5"	"KCTD4"	13	-0.135263040621733	-0.134317493234065	-0.0532682038645088
"ENSG00000133112.12"	"TPT1"	13	-0.149150126838962	-0.155954166162547	-0.096502794221688
"ENSG00000174032.12"	"SLC25A30"	13	-0.141783566333214	-0.161512986714326	-0.1069147998853
"ENSG00000136152.10"	"COG3"	13	-0.16420327792993	-0.155997306976287	-0.0927847445954958
"ENSG00000165837.7"	"FAM194B"	13	-0.169923718214977	-0.161692608846707	-0.073669063088573
"ENSG00000174015.5"	"SPERT"	13	-0.167355945706005	-0.154833428015031	-0.0419399694750223
"ENSG00000215475.3"	"SIAH3"	13	-0.188469095909698	-0.153767489098548	-0.0335526108806758
"ENSG00000123200.12"	"ZC3H13"	13	-0.21734297874315	-0.171287635925074	-0.0456226016807795
"ENSG00000080618.9"	"CPB2"	13	-0.223393326744853	-0.165767460146025	-0.0699740745990154
"ENSG00000136167.9"	"LCP1"	13	-0.222890729556006	-0.158814471751543	-0.0620168404114951
"ENSG00000173988.8"	"LRRC63"	13	-0.220533544887874	-0.126996563081895	-0.070738989336271
"ENSG00000102445.14"	"KIAA0226L"	13	-0.211075777053502	-0.12084789015835	-0.0529146122489139
"ENSG00000136141.10"	"LRCH1"	13	-0.130965076928943	-0.176204826231002	-0.0406292176577897
"ENSG00000139684.9"	"ESD"	13	-0.140911140294166	-0.188545787478289	-0.0637280325645964
"ENSG00000102468.6"	"HTR2A"	13	-0.14798409672798	-0.210508118504512	-0.0718799177603361
"ENSG00000136143.9"	"SUCLA2"	13	-0.0833182652392122	-0.179071102598718	-0.0968197055472334
"ENSG00000136159.3"	"NUDT15"	13	-0.0693499190114467	-0.181473171794946	-0.0940255654067849
"ENSG00000136146.10"	"MED4"	13	-0.0636083527583094	-0.175418725678883	-0.0892845966176942
"ENSG00000136156.8"	"ITM2B"	13	-0.0460482882234799	-0.172281561486028	-0.0477462190978708
"ENSG00000139687.9"	"RB1"	13	-0.0491060084662017	-0.195097646347963	-0.0479060096023094
"ENSG00000139679.11"	"LPAR6"	13	-0.057320079836184	-0.21208632874804	-0.0529298098392261
"ENSG00000136161.8"	"RCBTB2"	13	-0.07881866134077	-0.221678233431719	-0.059924494518062
"ENSG00000152207.3"	"CYSLTR2"	13	-0.123202591246021	-0.186074775133904	-0.0656574134213867
"ENSG00000102531.12"	"FNDC3A"	13	-0.123279730502525	-0.209688379882746	-0.0109144036422644
"ENSG00000102539.4"	"MLNR"	13	-0.136676361110728	-0.237938399290055	-0.0193994174798118
"ENSG00000102543.10"	"CDADC1"	13	-0.14384023850584	-0.236336993037772	-0.0312789362815486
"ENSG00000102547.14"	"CAB39L"	13	-0.147678754085307	-0.247128324677671	-0.0459639206512296
"ENSG00000215462.1"	"AL136218.1"	13	-0.155539685320787	-0.234253163369932	-0.0464722568205952
"ENSG00000136169.12"	"SETDB2"	13	-0.15838126476584	-0.208482863610979	-0.0385101134421747
"ENSG00000136147.12"	"PHF11"	13	-0.157586212848936	-0.19697936891688	-0.0337677420416641
"ENSG00000136144.7"	"RCBTB1"	13	-0.158117331263281	-0.196301731906777	-0.0300611222900353
"ENSG00000152213.3"	"ARL11"	13	-0.151974866848893	-0.175789438024281	-0.0312392121371757
"ENSG00000123179.9"	"EBPL"	13	-0.160205071644519	-0.155031137746395	-0.0210855809222079
"ENSG00000102753.5"	"KPNA3"	13	-0.15216216000206	-0.13637178658063	-0.0366616088260168
"ENSG00000123178.10"	"SPRYD7"	13	-0.155500708054538	-0.12556286433131	-0.0251424044078936
"ENSG00000204977.5"	"TRIM13"	13	-0.186694288479486	-0.132347919356064	-0.00626745818027593
"ENSG00000198553.4"	"KCNRG"	13	-0.188398460256218	-0.134831249374986	-0.00474833655890636
"ENSG00000176124.7"	"DLEU1"	13	-0.200242017696884	-0.13950636853791	-0.00666265264599344
