"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000115705.16"	"TPO"	2	-0.0161681113493062	-0.0306653158328899	0.126339402581322
"ENSG00000130508.6"	"PXDN"	2	-0.0748912540985264	-0.031016145046707	0.0978412710491769
"ENSG00000186487.13"	"MYT1L"	2	-0.0683821234089039	-0.0457374839863251	0.0761688052464157
"ENSG00000032389.8"	"TSSC1"	2	0.0858199232082737	-0.183668849080807	-0.0162302747125588
"ENSG00000171853.11"	"TRAPPC12"	2	0.0637864939066527	-0.222776619526451	-0.0152800650078238
"ENSG00000182551.9"	"ADI1"	2	0.101177465818686	-0.227931254250377	0.0152072901561375
"ENSG00000171865.5"	"RNASEH1"	2	0.114062850142775	-0.22000828046043	0.0223508542623309
"ENSG00000171863.8"	"RPS7"	2	0.095390482207707	-0.240172147263339	0.0194300322684027
"ENSG00000118004.13"	"COLEC11"	2	0.0900392835222309	-0.245233106412829	0.0146311261420765
"ENSG00000151360.5"	"ALLC"	2	0.0868699957716532	-0.225612607995596	0.0249321275166506
"ENSG00000214866.3"	"DCDC2C"	2	0.0835789786585588	-0.204865528120098	0.0503783935025147
"ENSG00000176887.5"	"SOX11"	2	0.159455824588452	-0.219619267340422	-0.00183969363523735
"ENSG00000272268.1"	"FLJ30594"	2	0.169399083620306	-0.203926430777928	0.0145375708626906
"ENSG00000134326.7"	"CMPK2"	2	0.135910972322781	-0.291414000987982	0.0637556370061677
"ENSG00000134321.7"	"RSAD2"	2	0.13648406045911	-0.289322179008165	0.0659346762560939
"ENSG00000151692.10"	"RNF144A"	2	0.147346884667909	-0.284084628354876	0.0459125660374136
"ENSG00000115738.5"	"ID2"	2	0.0834797477952895	-0.237288679842928	-0.00615788460182018
"ENSG00000134313.10"	"KIDINS220"	2	0.0489748553034176	-0.20689011493256	-0.0116433882940375
"ENSG00000143797.7"	"MBOAT2"	2	0.0319143776223046	-0.206536713318134	-0.0355295849825074
"ENSG00000151693.5"	"ASAP2"	2	0.041452890066521	-0.204489562751143	0.0331661740259328
"ENSG00000119185.8"	"ITGB1BP1"	2	0.022127599878498	-0.189868033441194	0.0278693716226732
"ENSG00000119203.9"	"CPSF3"	2	0.0245471415182599	-0.178053579754412	0.0263805839924051
"ENSG00000134330.14"	"IAH1"	2	0.05733427384624	-0.146432813637816	0.0165188902034618
"ENSG00000151694.8"	"ADAM17"	2	0.0585790790293873	-0.141106499003992	0.0128422713295075
"ENSG00000134308.9"	"YWHAQ"	2	0.00970187273297569	-0.127181925604566	-0.0112355000846251
"ENSG00000115750.12"	"TAF1B"	2	0.0593358946154716	-0.115577792330615	-0.00607442055339493
"ENSG00000134317.13"	"GRHL1"	2	-0.0461395323408256	-0.105158653273345	-0.0308634483284736
"ENSG00000172059.6"	"KLF11"	2	-0.0631235816694273	-0.108518998627935	-0.037657885998352
"ENSG00000205795.4"	"CYS1"	2	-0.0707646221813705	-0.103702829162736	-0.0393700198276448
"ENSG00000233502.1"	"AC104794.4"	2	-0.08950416320672	-0.108688382144159	-0.0479228657423123
"ENSG00000171848.9"	"RRM2"	2	-0.0968318529925861	-0.110403142030458	-0.0556049593964248
"ENSG00000163009.4"	"C2orf48"	2	-0.107530331719044	-0.117736121028189	-0.0644496573874103
"ENSG00000115756.8"	"HPCAL1"	2	-0.108936900653595	-0.142798641538877	-0.0879136969855675
"ENSG00000115758.8"	"ODC1"	2	-0.118127905600609	-0.125695998924324	-0.050791357584154
"ENSG00000115761.11"	"NOL10"	2	-0.135171384667131	-0.136768753948134	-0.0164293175178307
