"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000198010.7"	"DLGAP2"	8	0.0227882140297165	-0.0197627837228889	-0.0121580035687876
"ENSG00000182372.6"	"CLN8"	8	0.0220385529873197	0.0200426781089911	0.02622381906556
"ENSG00000104728.11"	"ARHGEF10"	8	0.0155306733361676	0.0242895153376625	0.037572724372952
"ENSG00000176595.3"	"KBTBD11"	8	-0.010622069313381	0.0443046041173204	0.00753505565298329
"ENSG00000036448.5"	"MYOM2"	8	-0.0104584663788157	0.0387583189622068	-0.00310666165581701
"ENSG00000183117.13"	"CSMD1"	8	-0.0711293248536688	0.213563083490342	-0.0423174702846593
"ENSG00000147316.8"	"MCPH1"	8	-0.0448619421517468	0.176369471764251	-0.135449008650293
"ENSG00000091879.9"	"ANGPT2"	8	-0.0692574640828408	0.198314550464958	-0.169724440281975
"ENSG00000155189.7"	"AGPAT5"	8	-0.0389680882660699	0.186646028968806	-0.15662949941066
"ENSG00000164825.3"	"DEFB1"	8	-0.04012175522404	0.138964943466363	-0.157707271781679
"ENSG00000164822.4"	"DEFA6"	8	-0.0486327530046725	0.132941540544591	-0.166390533392819
"ENSG00000164821.4"	"DEFA4"	8	-0.0499122797225293	0.13363176897229	-0.168344645315345
"ENSG00000206047.2"	"DEFA1"	8	-0.075690932543853	0.144035492356464	-0.179590204497333
"ENSG00000240247.2"	"DEFA1B"	8	-0.0737883646611636	0.178196890206272	-0.200237682702899
"ENSG00000239839.1"	"DEFA3"	8	-0.0805730790995517	0.157373026751862	-0.202132432930361
"ENSG00000164816.6"	"DEFA5"	8	-0.0655343777802684	0.129786280492926	-0.178397328859882
"ENSG00000215372.5"	"ZNF705G"	8	-0.0051280417868084	0.197547515916228	-0.0683241710070057
"ENSG00000177257.2"	"DEFB4B"	8	-0.050022211388985	0.230655227492972	-0.066612852694604
"ENSG00000177243.3"	"DEFB103B"	8	-0.0290719682593799	0.241844218757744	-0.0521120435628712
"ENSG00000164871.13"	"SPAG11B"	8	-0.0180793902945231	0.245565101743175	-0.0344495106741034
"ENSG00000177023.2"	"DEFB104B"	8	-0.0300725064504436	0.232801791990519	-0.00962438344754858
"ENSG00000186599.7"	"DEFB105B"	8	-0.0738666055021718	0.21035123008143	-0.0178208276263896
"ENSG00000187082.2"	"DEFB106B"	8	-0.0738666055021718	0.21035123008143	-0.0178208276263896
"ENSG00000198129.2"	"DEFB107B"	8	-0.0607342969368138	0.196682020798441	-0.0144407966901907
"ENSG00000255251.1"	"RP11-1118M6.1"	8	-0.05001013239554	0.178684146770554	-0.0144007681123546
"ENSG00000255378.1"	"AC084121.16"	8	-0.0190012030830001	0.194355001230537	-0.0157201163468885
"ENSG00000186572.2"	"DEFB107A"	8	-0.0745335387984492	0.215130059875083	-0.0417657005186471
"ENSG00000186562.7"	"DEFB105A"	8	-0.0766624606082336	0.194143047154536	-0.0252230213221779
"ENSG00000186579.2"	"DEFB106A"	8	-0.0592207582744052	0.187305052886096	-0.00780161339085244
"ENSG00000176782.2"	"DEFB104A"	8	-0.0362580270946338	0.18290052182277	-0.00966682174777866
"ENSG00000178287.13"	"SPAG11A"	8	-0.020833746708894	0.179732258780802	-0.0115845030415977
"ENSG00000176797.3"	"DEFB103A"	8	-0.017870014036116	0.202356077856884	-0.024144285765611
"ENSG00000171711.2"	"DEFB4A"	8	-0.0704737150674263	0.222032143499325	-0.0289413939100771
"ENSG00000215356.3"	"ZNF705B"	8	-0.0424565017102194	0.18133052638044	-0.0418097661077901
"ENSG00000268955.1"	"LRLE1"	8	0.0113508706082556	0.356661546711959	-0.072976748892474
"ENSG00000182319.5"	"SGK223"	8	0.0218742427736799	0.393342021404119	-0.0205391437838992
"ENSG00000253958.1"	"CLDN23"	8	-0.0061412568255968	0.404491975906345	-0.0167957128153709
"ENSG00000147324.6"	"MFHAS1"	8	-0.0207299575236874	0.404662752533655	-0.0510781223948297
"ENSG00000104626.10"	"ERI1"	8	-0.0380345427984602	0.404479654169056	-0.0362954531722573
"ENSG00000173281.4"	"PPP1R3B"	8	-0.0363816124734209	0.360406377908786	-0.057209371004694
"ENSG00000253426.1"	"RP11-10A14.4"	8	-0.0349849292301592	0.326211385301501	-0.0327353630563627
"ENSG00000173273.11"	"TNKS"	8	-0.0625535683409643	0.209723902159856	0.0627977887103481
"ENSG00000175806.10"	"MSRA"	8	0.000106681047237144	0.169016631443281	0.014444442790845
"ENSG00000184647.6"	"PRSS55"	8	-0.0601317342918916	0.230860882790004	-0.0178526880030388
"ENSG00000183638.5"	"RP1L1"	8	-0.10008777959233	0.193472104536224	0.00877414975888686
"ENSG00000171060.6"	"C8orf74"	8	-0.103000775051065	0.172163598291167	0.00435360543588939
"ENSG00000171056.6"	"SOX7"	8	-0.103915675598199	0.169986839974448	0.00481789496286581
"ENSG00000258724.1"	"SOX7"	8	-0.103915675598199	0.169986839974448	0.00481789496286581
"ENSG00000254093.4"	"PINX1"	8	-0.0987412487494113	0.163087570031785	0.0117775745617475
"ENSG00000171044.6"	"XKR6"	8	-0.0677066902351188	0.230242887863033	0.0257656398898254
"ENSG00000215346.3"	"AF131215.5"	8	-0.0364554079276976	0.198256873524398	0.0663047729239524
"ENSG00000104643.5"	"MTMR9"	8	-0.069209821308669	0.20968074998892	0.011452202205965
"ENSG00000177710.5"	"SLC35G5"	8	-0.0690306038056007	0.208478857730138	0.00832533830184646
"ENSG00000184608.4"	"C8orf12"	8	-0.0650886754656894	0.208396151019327	-0.00178735603503822
"ENSG00000154319.10"	"FAM167A"	8	-0.0706030996006439	0.20223659457481	-0.0180800290940534
"ENSG00000136573.8"	"BLK"	8	-0.0756408584847868	0.20017053850101	-0.0211233787222582
"ENSG00000136574.13"	"GATA4"	8	-0.0470010851306558	0.170155850997399	-0.0187569775601201
"ENSG00000255394.2"	"C8orf49"	8	-0.065617072792376	0.164038796188146	-0.0105451091232368
"ENSG00000154328.11"	"NEIL2"	8	-0.0693308765073139	0.161324066511136	-0.00712424182168939
"ENSG00000079459.8"	"FDFT1"	8	-0.0717554866964167	0.156069932213946	0.00798839979225122
"ENSG00000255046.1"	"RP11-297N6.4"	8	-0.0717554866964167	0.156069932213946	0.00798839979225122
"ENSG00000164733.16"	"CTSB"	8	-0.0670979944931956	0.155544843318511	0.0168063847773391
"ENSG00000205883.2"	"DEFB135"	8	-0.0830165799704708	0.165115552521507	-0.00542292811407601
"ENSG00000205884.2"	"DEFB136"	8	-0.0830165799704708	0.165115552521507	-0.00542292811407601
