"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000198223.10"	"CSF2RA"	"X"	-0.0280491534878948	0.0052462006718777	-0.000517125084357287
"ENSG00000185291.6"	"IL3RA"	"X"	-0.0245640145258189	0.00120741860759476	0.00976054108100288
"ENSG00000169100.8"	"SLC25A6"	"X"	-0.02488380098877	-0.0128211356582799	0.0213124361371628
"ENSG00000169093.10"	"ASMTL"	"X"	-0.0228899590049873	-0.00889502809340127	0.0221890077253248
"ENSG00000182162.5"	"P2RY8"	"X"	-0.00535952779990323	0.0103291465336016	0.0262831302732865
"ENSG00000197976.6"	"AKAP17A"	"X"	0.00504237051697389	0.01713118208635	0.0249636504353724
"ENSG00000196433.7"	"ASMT"	"X"	0.0113725329213584	0.00501264247826962	0.0218293584368905
"ENSG00000169084.8"	"DHRSX"	"X"	0.0071547872533559	-0.129849409479322	0.0107180613008484
"ENSG00000214717.5"	"ZBED1"	"X"	0.0547905679666271	-0.167673089046925	0.0183496545232633
"ENSG00000002586.13"	"CD99"	"X"	0.00390100203802099	-0.193851835805246	-0.009016555404938
"ENSG00000124343.8"	"XG"	"X"	-0.0029518876230635	-0.189813457471696	-0.0102521867479515
"ENSG00000056998.14"	"GYG2"	"X"	-0.00901577055781531	-0.20492477065992	0.00378397531111738
"ENSG00000006756.11"	"ARSD"	"X"	0.00386213259447925	-0.20244948560314	0.0584145074626758
"ENSG00000157399.10"	"ARSE"	"X"	0.00833244010881182	-0.201945768400561	0.0608157554151032
"ENSG00000205667.2"	"ARSH"	"X"	-0.0130780630933899	-0.175510014766334	0.0703775584437358
"ENSG00000062096.10"	"ARSF"	"X"	-0.0209877280521972	-0.164926597396151	0.0601725128374808
"ENSG00000228459.2"	"CXorf28"	"X"	0.00817779491829454	-0.135766909796264	-0.0128682481791457
"ENSG00000101825.7"	"MXRA5"	"X"	0.0163254150123767	-0.131967807589516	-0.0188461148175709
"ENSG00000183943.5"	"PRKX"	"X"	0.0151304168714855	-0.158768454553242	0.0442921292096431
"ENSG00000205664.6"	"RP11-706O15.1"	"X"	0.0376974497771108	-0.18657365693661	0.0143049530842652
"ENSG00000146938.10"	"NLGN4X"	"X"	0.141380356789443	-0.0385686055558212	0.0472728729239161
"ENSG00000169059.8"	"VCX3A"	"X"	0.212291899197961	-0.0590703591830732	-0.0291806014042891
"ENSG00000130021.9"	"HDHD1"	"X"	0.221117108431571	0.00145193075471017	0.0304363333661449
"ENSG00000101846.6"	"STS"	"X"	0.203482023520867	-0.0344450288130282	0.0361521747088749
"ENSG00000182583.8"	"VCX"	"X"	0.15663404364502	-0.0927028672069802	-0.0147522272341706
"ENSG00000006757.7"	"PNPLA4"	"X"	0.186637253363022	-0.0812019326100633	-0.0168491257574099
"ENSG00000177504.9"	"VCX2"	"X"	0.159538004781255	-0.141605129533604	0.0238810838938693
"ENSG00000205642.5"	"VCX3B"	"X"	0.14055114010397	-0.0718667150222996	-0.00885428832211597
"ENSG00000011201.6"	"KAL1"	"X"	0.172213902833753	-0.088957159017404	-0.0210686013923627
"ENSG00000183304.6"	"FAM9A"	"X"	0.152414809577435	-0.0848122078409234	0.0616848709959088
"ENSG00000177138.11"	"FAM9B"	"X"	0.132881636907419	-0.04942094275033	0.00655535922092717
"ENSG00000101849.11"	"TBL1X"	"X"	0.194266949468926	-0.10211918283553	0.0077876274860071
"ENSG00000101850.8"	"GPR143"	"X"	0.129780383263317	-0.0861539193380259	0.0377278628115244
"ENSG00000146950.8"	"SHROOM2"	"X"	0.105519904321874	-0.100397447763642	0.0287494554033632
