"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000184895.6"	"SRY"	24	-0.0547577525278047	0.00679139708384556	0.0294876051655235
"ENSG00000129824.11"	"RPS4Y1"	24	-0.0142876745849221	0.00235222265746992	0.0404173171336671
"ENSG00000067646.7"	"ZFY"	24	0.0422323461110077	0.0195943463730364	0.00717241677004811
"ENSG00000176679.8"	"TGIF2LY"	24	0.0390326302448039	-0.0520178523530956	-0.00663045599963887
"ENSG00000099715.10"	"PCDH11Y"	24	0.0157350188796046	-0.177248794184873	0.00389957342932627
"ENSG00000269464.1"	"AC012067.1"	24	0.0399278361314038	-0.115201313362267	-0.0182939086960944
"ENSG00000168757.8"	"TSPY2"	24	-0.00346420226832634	-0.0859742609011167	-0.147653725297239
"ENSG00000099721.9"	"AMELY"	24	0.0626946450323928	-0.0881510003245889	-0.120866931645393
"ENSG00000092377.9"	"TBL1Y"	24	0.056285130886929	-0.0728812283769112	-0.115071665070715
"ENSG00000233803.4"	"TSPY4"	24	0.0561257565673241	-0.0305816979268293	-0.0561081221348207
"ENSG00000229549.4"	"TSPY8"	24	0.0331972806716841	-0.0785568323416063	-0.0343789748891366
"ENSG00000228927.5"	"TSPY3"	24	-0.0102961213548034	-0.0811090018118179	-0.0691110104396743
"ENSG00000258992.1"	"TSPY1"	24	-0.0102961213548034	-0.0811090018118179	-0.0691110104396743
"ENSG00000238074.3"	"TSPY6P"	24	-0.0366968412448378	-0.0315873329561257	-0.0512974607321075
"ENSG00000236424.3"	"TSPY10"	24	-0.00256667926401105	-0.0644513575057763	-0.0889285581260174
"ENSG00000224336.1"	"FAM197Y1"	24	-0.0189526065709973	-0.035827097843432	-0.0783867229160023
"ENSG00000183704.6"	"SLC9B1P1"	24	-0.0658456576887582	-0.012091591858413	-0.12462117154729
"ENSG00000114374.8"	"USP9Y"	24	-0.246288109380434	-0.0737545919407867	-0.323521427017096
"ENSG00000067048.12"	"DDX3Y"	24	-0.0832137212869709	-0.00129341339419757	-0.110105146780325
"ENSG00000183878.11"	"UTY"	24	0.0286300983213328	0.03966209625358	-0.0377754336617485
"ENSG00000269291.1"	"AC010877.1"	24	0.0261247769392895	0.06065039515421	-0.0261724372868629
"ENSG00000154620.5"	"TMSB4Y"	24	-0.0283303789194921	-0.00267475090732672	0.0595033480583931
"ENSG00000129864.6"	"VCY"	24	0.0452342479582499	-0.0408439252663147	0.0188465754302529
"ENSG00000165246.8"	"NLGN4Y"	24	-0.0218401126713477	-0.0162095215053717	-0.0443300094492032
"ENSG00000182415.8"	"CDY2A"	24	0.0727461472350187	-0.0985827356966473	0.021389387888252
"ENSG00000172468.9"	"HSFY1"	24	0.0748466180463292	-0.153894571496937	-0.0187674538407724
"ENSG00000269084.1"	"AC009977.1"	24	0.0148433424247992	-0.0941181038335129	-0.0264151476382537
"ENSG00000012817.11"	"KDM5D"	24	0.0460120237788909	-0.0867553262255241	-0.0132354897849245
"ENSG00000198692.5"	"EIF1AY"	24	0.0616484769075946	0.00155778598934074	0.065783583020085
"ENSG00000157828.5"	"RPS4Y2"	24	0.0649914394793816	-0.0540659935921015	0.0405022424808303
"ENSG00000183146.4"	"CYorf17"	24	0.00105541690501098	-0.168948678634297	0.109349599221209
"ENSG00000234414.3"	"RBMY1A1"	24	-0.0381406069900613	-0.135521238969483	0.0414267908034428
"ENSG00000242875.2"	"RBMY1B"	24	-0.0381406069900613	-0.135521238969483	0.0414267908034428
"ENSG00000169807.6"	"PRY2"	24	0.165040915497889	-0.247903568202864	0.263742337732025
"ENSG00000226941.3"	"RBMY1J"	24	0.208734883528405	-0.270568208496984	0.19825524433535
"ENSG00000169789.6"	"PRY"	24	0.149723010192163	-0.241816536725041	0.264975708745769
"ENSG00000183753.5"	"BPY2"	24	0.0649369962694598	-0.041865809298752	0.0885968606106833
