"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000198223.10"	"CSF2RA"	23	-0.0280491534878948	0.0052462006718777	-0.000517125084357287
"ENSG00000185291.6"	"IL3RA"	23	-0.0245640145258189	0.00120741860759476	0.00976054108100288
"ENSG00000169100.8"	"SLC25A6"	23	-0.02488380098877	-0.0128211356582799	0.0213124361371628
"ENSG00000169093.10"	"ASMTL"	23	-0.0228899590049873	-0.00889502809340127	0.0221890077253248
"ENSG00000182162.5"	"P2RY8"	23	-0.00535952779990323	0.0103291465336016	0.0262831302732865
"ENSG00000197976.6"	"AKAP17A"	23	0.00504237051697389	0.01713118208635	0.0249636504353724
"ENSG00000196433.7"	"ASMT"	23	0.0113725329213584	0.00501264247826962	0.0218293584368905
"ENSG00000169084.8"	"DHRSX"	23	0.0071547872533559	-0.129849409479322	0.0107180613008484
"ENSG00000214717.5"	"ZBED1"	23	0.0547905679666271	-0.167673089046925	0.0183496545232633
"ENSG00000002586.13"	"CD99"	23	0.00390100203802099	-0.193851835805246	-0.009016555404938
"ENSG00000124343.8"	"XG"	23	-0.0029518876230635	-0.189813457471696	-0.0102521867479515
"ENSG00000056998.14"	"GYG2"	23	-0.00901577055781531	-0.20492477065992	0.00378397531111738
"ENSG00000006756.11"	"ARSD"	23	0.00386213259447925	-0.20244948560314	0.0584145074626758
"ENSG00000157399.10"	"ARSE"	23	0.00833244010881182	-0.201945768400561	0.0608157554151032
"ENSG00000205667.2"	"ARSH"	23	-0.0130780630933899	-0.175510014766334	0.0703775584437358
"ENSG00000062096.10"	"ARSF"	23	-0.0209877280521972	-0.164926597396151	0.0601725128374808
"ENSG00000228459.2"	"CXorf28"	23	0.00817779491829454	-0.135766909796264	-0.0128682481791457
"ENSG00000101825.7"	"MXRA5"	23	0.0163254150123767	-0.131967807589516	-0.0188461148175709
"ENSG00000183943.5"	"PRKX"	23	0.0151304168714855	-0.158768454553242	0.0442921292096431
"ENSG00000205664.6"	"RP11-706O15.1"	23	0.0376974497771108	-0.18657365693661	0.0143049530842652
"ENSG00000146938.10"	"NLGN4X"	23	0.141380356789443	-0.0385686055558212	0.0472728729239161
"ENSG00000169059.8"	"VCX3A"	23	0.212291899197961	-0.0590703591830732	-0.0291806014042891
"ENSG00000130021.9"	"HDHD1"	23	0.221117108431571	0.00145193075471017	0.0304363333661449
"ENSG00000101846.6"	"STS"	23	0.203482023520867	-0.0344450288130282	0.0361521747088749
