"frag_id"	"x"	"y"	"z"
101	0.000989803706084547	-0.0230541992329769	0.0393703241173604
102	-0.00294694881095514	-0.0323285714046378	0.0291913202443573
103	-0.00638847996415317	-0.0332556626535	0.0302708219463818
104	-0.00856412887679225	-0.0326934347363625	0.0312519838006727
105	-0.00866049041657923	-0.034494998637122	0.0294873210361426
106	-0.0113855940588517	-0.0360923162355552	0.027881471881775
107	-0.01244740699851	-0.0365707265289118	0.0256769989043337
108	-0.0140441934731163	-0.0363653610786491	0.0253832111864921
109	-0.0150295248742825	-0.0355057647991815	0.0252415534975888
110	-0.0151636109109948	-0.0348168361408212	0.0231269901157109
111	-0.0174821819100945	-0.0316482746482885	0.0213861845952538
112	-0.0203430153796678	-0.027133947960376	0.0222904613939142
113	-0.021167859852045	-0.0244763371465072	0.0227039663027527
114	-0.0216812834760906	-0.0227953448329437	0.0216447405155224
115	-0.0229415037660166	-0.0198928292299443	0.0202341700751706
116	-0.0217286720475657	-0.0199443717340575	0.0152819142015329
117	-0.0226282666484939	-0.0180846365487626	0.0121717829776139
118	-0.0252429443898075	-0.0144796148100649	0.0109517203737635
119	-0.0263368256334793	-0.010610268296874	0.00995300077468381
120	-0.027693166683299	-0.00707463263891833	0.00833020357120041
121	-0.0284393557948868	-0.00352702457078323	0.0066368448306377
122	-0.0283547841778521	0.00127081508661729	0.00516887761879488
123	-0.0285528714868061	-0.00121570925984007	0.00179149930433653
124	-0.028750991312313	-0.00164095947622128	-0.00255940384512279
125	-0.0283886629593544	0.00363115795222844	-0.000295689367965007
126	-0.0297442542460038	0.00515646149290461	-0.000349290429263208
127	-0.0300636385475461	0.00598729744014569	-0.00554049371997995
128	-0.0292644110782387	0.00927401991988135	-0.00765268647011076
129	-0.0288083506053412	0.0126283462173266	-0.00870979449109598
130	-0.027970994442099	0.0193931885954123	-0.00487734103345885
131	-0.0284498608952612	0.0224095540118968	-0.00124472291214118
132	-0.0260549577499486	0.0188252232190394	-0.00180058042961205
133	-0.0244512572730365	0.0182120856989732	-0.00391268538042394
134	-0.02760640737741	0.0202855015677329	-0.00278910584422792
135	-0.0281486790866232	0.017770095507705	-0.00282462524361591
136	-0.0247499631055685	0.0152228284035783	-0.00614377182944611
137	-0.023599560094482	0.0141768210346964	-0.010743984464158
138	-0.0249054330340086	0.0129922016776033	-0.0110231371280972
139	-0.0250113143925141	0.0142179778842647	-0.0100352377282679
140	-0.0252149601921936	0.0107037953943713	-0.0130129650536934
141	-0.0252270810311567	0.0110041341448963	-0.00808696278702913
142	-0.0202827241176613	0.0108921518747873	-0.00725788284595941
143	-0.0147203321036925	0.00917183316886109	-0.0135752443878387
144	-0.0128312789362851	0.00979453415319024	-0.018931699059992
145	-0.00950083847076151	0.00477752819398064	-0.0221582324527559
146	-0.00582399166322938	0.00132339290393286	-0.0211507113675443
147	-0.00555847304967581	0.00625379180565011	-0.0220545503391579
148	-0.00651901107747231	0.00739475499333174	-0.0266365995675168
149	-0.00469203932118416	-0.000201386334861057	-0.0261942458500597
150	-0.00353642466523306	-0.00428584234310632	-0.0286806537382845
151	-0.000374254165012272	-0.00447024294979324	-0.0327564334790515
152	0.00461202078105887	-0.00504993618032286	-0.0319338008547579
153	0.00737060869732091	-0.00584219679995457	-0.0287074091204208
154	0.00881112690493599	-0.00807915776835083	-0.0252455828598706
155	0.00927396603410854	-0.00646911858757264	-0.0253202817627308
156	0.00844953908441023	-0.00245023300751795	-0.0268429465687825
157	0.0080900135522579	-0.00419112557647394	-0.0270154643581286
158	0.0128814814877241	-0.00983558051085432	-0.0239819628433357
159	0.0145826096349355	-0.0127305935599222	-0.0220251438439974
160	0.0117412514419201	-0.00980960300332384	-0.0230072979566275
161	0.0127311997499118	-0.00938464738647893	-0.0232115060975822
162	0.0146355852504832	-0.0091416747283995	-0.0219751564917264
163	0.015670251353737	-0.00873917258401039	-0.0205139627936332
164	0.0171005519870994	-0.013393549651116	-0.0163135097045479
165	0.0185275724833102	-0.0141129684991152	-0.0178337114198033
166	0.0193497244219509	-0.00908883546865082	-0.0218494389551005
167	0.0201443770134837	-0.00662898547105295	-0.0198332219336507
168	0.0216359197060865	-0.00746623886485484	-0.0181528219364654
169	0.0237779283490562	-0.0103307534152487	-0.0150322013772527
170	0.025681645856234	-0.0100002900060752	-0.0141963895129943
171	0.0268200516415448	-0.00603016913813986	-0.0147815666065337
172	0.0268107911065367	-0.00659977406526702	-0.0101279463904088
173	0.0268247662545214	-0.00344007690814932	-0.00868611335500663
174	0.0291262846448766	-0.00405468724634061	-0.00911193525238172
175	0.029175174137019	-0.00457424528758986	-0.00632981073052282
176	0.0302468803613051	-0.001098814853462	-0.00507343737977378
177	0.031114941162997	0.000614882873811171	-0.000693505516581607
178	0.026027100493052	0.00781121223956721	0.00221520836530202
179	0.0232233438379923	0.0153292470391509	0.0010416796843944
180	0.0221097827894428	0.0214530097846258	0.00151155094854198
181	0.0233649795917528	0.0241316540728099	0.00342442049596062
182	0.0240010070273776	0.0239622979382566	0.00903928606707315
183	0.020326471358008	0.0244196301875685	0.0101112485255839
184	0.0209113934651649	0.0219823409675846	0.0120086747739849
185	0.0236551450544847	0.0180884349868953	0.0182400373489049
186	0.0257806031897815	0.0189813463497704	0.0163367606024859
187	0.0270925945732787	0.0193233304349306	0.0146292509005603
188	0.0244817205658269	0.0192317452109186	0.0176866519058344
189	0.0222601875137051	0.0213799487028387	0.0180409643421813
190	0.0213864163608173	0.0238901461739986	0.017498368423609
191	0.0182318926296974	0.0241421444559844	0.0178790858199947
192	0.018934034446105	0.0199463663350011	0.0180890985687891
193	0.0193779942628725	0.0218982022211932	0.0156522761532907
194	0.0171369767274987	0.0253895218366514	0.0147438302299716
195	0.019195221681565	0.020742531396295	0.0201370472911275
196	0.0218579068373349	0.0202446594918948	0.0218260447301808
197	0.0232563365355763	0.0209224741166935	0.0198425947359409
198	0.0215500619189281	0.0194980892562817	0.0213309410130472
199	0.0203497271956633	0.0158103775842256	0.0248209083900197
200	-0.000545890082167013	-0.0042631138959278	-0.0012368733336373
201	-0.0281627044767622	-0.0230743031665873	-0.0429640079180186
202	-0.0355745680017841	-0.0283196453749917	-0.0609916789834055
203	-0.0396592724019142	-0.0339502453675196	-0.0646112721267854
204	-0.0439100234118487	-0.0363626591154332	-0.0594319091470854
205	-0.0456815064373744	-0.0346059403096954	-0.05906133413015
206	-0.0422450897879773	-0.0301600774825964	-0.065617814898273
207	-0.0397561906149198	-0.0282914646048991	-0.0651390013488305
208	-0.0419254760261476	-0.0319361774042007	-0.0600505462268402
209	-0.0437723280421908	-0.0402775944290503	-0.0582523869225808
210	-0.0411878723128057	-0.0458423266832769	-0.0587003912631472
211	-0.0399882364933406	-0.0484047994240544	-0.0589759535147752
212	-0.0421123451305203	-0.0504743374855292	-0.0605997156636273
213	-0.0457879472081466	-0.0490224301439715	-0.060745432927382
214	-0.0465621868614618	-0.0458681836129667	-0.0582967969887574
215	-0.0433174142415798	-0.0406021709507272	-0.0635151183349794
216	-0.0423429545331811	-0.0414690571586707	-0.0679208630089241
217	-0.0405117467857364	-0.0452458187920128	-0.0682224928223894
218	-0.0405495761819305	-0.047612040276372	-0.0664529261982889
219	-0.0429796996350361	-0.0475391779030666	-0.0664755663269833
220	-0.0418015496254023	-0.047385952350448	-0.0726897568300735
221	-0.0398276042936763	-0.048042258176606	-0.0766402496975921
222	-0.04209380653609	-0.0476373754707873	-0.0727115351759528
223	-0.0421186171360627	-0.0469418280153536	-0.0710049265740235
224	-0.0382957299019797	-0.0464034369339052	-0.0829274070690183
225	-0.0362817953678713	-0.0500052597884044	-0.0952620537129704
226	-0.0369651235749228	-0.0528767394462569	-0.0986537413508188
227	-0.0363110894785171	-0.0560523613456509	-0.0991903683155946
