"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000184895.6"	"SRY"	24	0.00716603511335681	0.0485887358494575	0.00232642702294615
"ENSG00000129824.11"	"RPS4Y1"	24	0.0261684082691379	0.0292210803602208	0.0330122803375529
"ENSG00000067646.7"	"ZFY"	24	0.0100928843409438	-0.0318432244294994	0.0274501282216484
"ENSG00000176679.8"	"TGIF2LY"	24	0.0375551081353331	0.030419043136629	-0.0370549049677111
"ENSG00000099715.10"	"PCDH11Y"	24	0.1214252626118	0.13903357715745	-0.0133617194137839
"ENSG00000269464.1"	"AC012067.1"	24	0.0573317574419633	0.0832247379204072	-0.0249955625758027
"ENSG00000168757.8"	"TSPY2"	24	0.0216627889266342	0.0615000869356413	-0.00415529157311073
"ENSG00000099721.9"	"AMELY"	24	0.0625269118470189	0.110905066030343	0.035149207110468
"ENSG00000092377.9"	"TBL1Y"	24	0.0500545514833052	0.104349700143841	0.0401055903987269
"ENSG00000233803.4"	"TSPY4"	24	0.0100751255220603	0.059676433950173	-0.0797828343806857
"ENSG00000229549.4"	"TSPY8"	24	0.0504057157000592	0.0535314887009841	-0.0428566784393027
"ENSG00000228927.5"	"TSPY3"	24	0.0194401521176268	0.0305566168899806	-0.0418078126166409
"ENSG00000258992.1"	"TSPY1"	24	0.0194401521176268	0.0305566168899806	-0.0418078126166409
"ENSG00000238074.3"	"TSPY6P"	24	0.0638812767087401	0.0123696651731301	-0.0679814747646211
"ENSG00000236424.3"	"TSPY10"	24	0.000596264263583305	0.0381965550169921	-0.0600444355771307
"ENSG00000224336.1"	"FAM197Y1"	24	0.00277386694322165	0.043981909372795	-0.045872742301202
"ENSG00000183704.6"	"SLC9B1P1"	24	-0.067129430915153	0.0664754101160989	-0.0716540657598022
"ENSG00000114374.8"	"USP9Y"	24	-0.13991744219468	0.241490197864103	-0.232554174657151
"ENSG00000067048.12"	"DDX3Y"	24	-0.0323241230405891	0.072707814476982	-0.0912971429305824
"ENSG00000183878.11"	"UTY"	24	-0.0443871413149326	-0.0218671570536901	-0.0187221489936087
"ENSG00000269291.1"	"AC010877.1"	24	-0.0483579758351222	-0.00339173453191537	-0.0290921017274196
"ENSG00000154620.5"	"TMSB4Y"	24	0.0278005561519995	0.0118278465824977	0.050168944300006
"ENSG00000129864.6"	"VCY"	24	0.0278253563414487	0.0512960923466897	-0.00962331335699147
"ENSG00000165246.8"	"NLGN4Y"	24	-0.0292216811637174	-0.0310144272092508	0.0127694315535972
"ENSG00000182415.8"	"CDY2A"	24	0.0825862340537273	0.00797234299860768	-0.0702045189661002
"ENSG00000172468.9"	"HSFY1"	24	0.039222258249515	0.0147442265363347	-0.0755310260318697
"ENSG00000269084.1"	"AC009977.1"	24	0.0343289833618047	-0.0116469174784428	0.0164259859709382
"ENSG00000012817.11"	"KDM5D"	24	0.0409432413662371	-0.0256294733299555	0.0141745829024395
"ENSG00000198692.5"	"EIF1AY"	24	0.0745767106142855	-0.00632748633694739	-0.0395595328016234
"ENSG00000157828.5"	"RPS4Y2"	24	0.0648036207999095	0.0216643423181144	-0.0160893416376994
"ENSG00000183146.4"	"CYorf17"	24	0.164883283188085	-0.0743884111696178	-0.0525841028649597
"ENSG00000234414.3"	"RBMY1A1"	24	0.129680597194037	-0.0323185522411836	-0.0680557514029875
"ENSG00000242875.2"	"RBMY1B"	24	0.129680597194037	-0.0323185522411836	-0.0680557514029875
"ENSG00000169807.6"	"PRY2"	24	0.360972069567933	-0.169435266342185	-0.0361551563323955
"ENSG00000169800.9"	"RBMY1F"	24	0.369442236717392	-0.169776934336141	-0.0644367933058355
"ENSG00000226941.3"	"RBMY1J"	24	0.346492659333525	-0.220021010741212	-0.108122477095063
"ENSG00000169789.6"	"PRY"	24	0.382970090897916	-0.174219938264015	-0.0328141427921174
"ENSG00000183753.5"	"BPY2"	24	0.101540958225721	-0.0816752022304257	-0.0118167223175224
"ENSG00000172288.6"	"CDY1"	24	-0.012901959538143	-0.0673207588932731	-0.00967023902296698
