"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000176515.1"	"AL033381.1"	6	-0.0633951481625902	0.0132910461662064	0.0253062958203005
"ENSG00000164379.4"	"FOXQ1"	6	-0.0339288168373238	0.0487292531991117	0.0653846858122041
"ENSG00000137273.3"	"FOXF2"	6	-0.0271876337145496	-0.0185219455529727	0.0702208093734547
"ENSG00000054598.5"	"FOXC1"	6	0.0741681730184185	0.00588309685416314	0.00612440889000557
"ENSG00000112699.6"	"GMDS"	6	0.0760265748469489	0.0187232589946079	0.00137027375749625
"ENSG00000164385.5"	"C6orf195"	6	0.1449229128886	-0.0634504484723357	-0.115392742369035
"ENSG00000145949.8"	"MYLK4"	6	0.124846897039737	-0.0549971510643452	-0.118906806533075
"ENSG00000124535.11"	"WRNIP1"	6	0.100841280573874	-0.0705054050896958	-0.157513705871489
"ENSG00000021355.8"	"SERPINB1"	6	0.101586025428692	-0.0716383939091854	-0.196184608277978
"ENSG00000170542.5"	"SERPINB9"	6	0.0980377623260534	-0.0511502536221286	-0.196504497978891
"ENSG00000124570.13"	"SERPINB6"	6	0.0921329259178124	-0.0603656723848471	-0.194266746425347
"ENSG00000124588.15"	"NQO2"	6	0.0937662817083062	-0.075775322927622	-0.200414887396456
"ENSG00000137275.9"	"RIPK1"	6	0.0809687134307225	-0.0826880941961692	-0.223300992845112
"ENSG00000137274.8"	"BPHL"	6	0.0661226426361878	-0.0955083631568811	-0.198634168832393
"ENSG00000137267.5"	"TUBB2A"	6	0.0754572567795494	-0.101396691110256	-0.204018358045886
"ENSG00000137285.9"	"TUBB2B"	6	0.0659638068304377	-0.106535651496799	-0.189291438682624
"ENSG00000180822.7"	"PSMG4"	6	0.0645652994572633	-0.109390347171232	-0.185321798519062
"ENSG00000137266.10"	"SLC22A23"	6	0.0808842583894179	-0.0839140374096862	-0.179379690791349
"ENSG00000168994.9"	"PXDC1"	6	0.0840645209307836	-0.0980414671371629	-0.117171469896826
"ENSG00000145945.5"	"FAM50B"	6	0.0624766798813085	-0.0354301246543373	-0.132543159491943
"ENSG00000145965.5"	"C6ORF50"	6	0.0494835993649879	-0.0576765082940845	-0.123827100717312
"ENSG00000112739.12"	"PRPF4B"	6	0.0499158936548963	-0.0587353021733536	-0.1401896268693
"ENSG00000145975.9"	"FAM217A"	6	0.0354870863492314	-0.0495643085233726	-0.146358766354652
"ENSG00000185689.11"	"C6orf201"	6	0.0183741936502324	-0.0581168043878681	-0.133936846143304
"ENSG00000198721.8"	"ECI2"	6	0.010783474281107	-0.0716628142617821	-0.135391872603713
"ENSG00000153046.13"	"CDYL"	6	-0.02967356181155	-0.101167535110355	-0.198405754426321
"ENSG00000124787.9"	"RPP40"	6	-0.0367550853667125	-0.0562833218574613	-0.193938345106061
"ENSG00000219607.2"	"PPP1R3G"	6	-0.0341954563442757	-0.0611283696946912	-0.202089634695463
"ENSG00000214113.6"	"LYRM4"	6	-0.037047384702507	-0.0592448299546927	-0.186923992750876
"ENSG00000145982.7"	"FARS2"	6	0.0117463602863631	-0.0807263921366035	-0.205283719871269
"ENSG00000124785.4"	"NRN1"	6	0.0467005603623249	-0.00404570508336944	-0.131636895234108
"ENSG00000124491.11"	"F13A1"	6	0.0540257002824093	0.0148600963091452	-0.164072703348261
"ENSG00000112799.4"	"LY86"	6	0.0544651513795985	0.0609316667656196	-0.116196291492116
"ENSG00000124782.15"	"RREB1"	6	-0.0104886630524425	0.108841135777528	-0.139642371116783
"ENSG00000124783.8"	"SSR1"	6	-0.0718548391890274	0.1166814170237	-0.145627590048444
"ENSG00000164304.11"	"CAGE1"	6	-0.100853352604721	0.0729104927837779	-0.122280478044155
"ENSG00000124784.4"	"RIOK1"	6	-0.0899345801012949	0.0620678798820329	-0.120067449923542
"ENSG00000096696.9"	"DSP"	6	-0.0933215226667842	0.0563090360411374	-0.110572391816767
"ENSG00000168566.11"	"SNRNP48"	6	-0.108974753435278	0.0710555479830075	-0.143932572854953
"ENSG00000153162.8"	"BMP6"	6	-0.0873484835013646	0.0230846593932732	-0.193014571058976
"ENSG00000239264.4"	"TXNDC5"	6	-0.0862188027409562	0.0155430828911152	-0.193561328971938
"ENSG00000259040.3"	"BLOC1S5-TXNDC5"	6	-0.0862188027409562	0.0155430828911152	-0.193561328971938
"ENSG00000188428.12"	"BLOC1S5"	6	-0.059235876121381	0.0177204009918631	-0.197714710194135
"ENSG00000265818.1"	"EEF1E1-BLOC1S5"	6	-0.059235876121381	0.0177204009918631	-0.197714710194135
"ENSG00000124802.7"	"EEF1E1"	6	-0.0401295924943439	0.00432375320447893	-0.208091563541947
"ENSG00000124786.8"	"SLC35B3"	6	0.0414909584225759	0.0345116142986268	-0.204619350385781
"ENSG00000181355.16"	"OFCC1"	6	-0.0644023949329375	0.0950066967735141	-0.116764318769831
"ENSG00000137203.6"	"TFAP2A"	6	-0.072944965608089	-0.00702446743960316	-0.161095588221209
"ENSG00000111846.11"	"GCNT2"	6	0.00548770209064497	0.027484056345488	-0.15083486996901
