"frag_id"	"x"	"y"	"z"
1606	0.0333743879223028	-0.0143073480296913	0.00730089588555305
1607	0.0368895673486819	-0.0218854705646407	-0.00596297673697865
1608	0.0370960777343469	-0.0225896070860103	-0.00568441174862492
1609	0.0345003885473741	-0.00968370317188624	-0.00959755020944855
1610	0.0315130026439759	-0.00299337538912577	-0.00810716994700392
1611	0.026856821783359	0.00523163312477987	-0.00295286453056823
1612	0.0194093344362579	0.0188094283781008	-0.000659272287579326
1613	0.0161573888623423	0.0261187523235016	0.00304636289152205
1614	0.0179382298036689	0.0254320701641718	-0.0000140672136257717
1615	0.0230006120085892	0.0183745494901057	-0.0115817063195532
1616	0.0280776485732388	0.0122377718587431	-0.0222075702517158
1617	0.0305827896599623	0.000641812402539473	-0.0235089202577916
1618	0.033572351147597	-0.0135238360784929	-0.0135992965290812
1619	0.0333984754611252	-0.0182449692930558	0.00364093624921678
1620	0.026451905231284	-0.0154172594987856	0.017557417522371
1621	0.0203612017367833	-0.0128957609158572	0.0233475383248583
1622	0.0146060588982154	-0.00245501838705545	0.023847152540548
1623	0.01215459107942	0.0134465058976605	0.0130410640461968
1624	0.0136771260465538	0.0187619023671397	-0.0066181652747755
1625	0.0120638301096267	0.0220019715398587	-0.0111519466134951
1626	0.00317258272179704	0.0269429217455235	-0.000717555931458148
1627	-0.00958556837883826	0.0255339256974004	0.00147717184886179
1628	-0.0209869887848785	0.0198229431185602	0.00338126036991307
1629	-0.0293281841021802	0.00979362900805756	0.00890996640355583
1630	-0.0321043950074497	-0.00089576649909559	0.00283101931249291
1631	-0.0282523646908269	-0.0057613473004487	-0.00944928341723364
1632	-0.0173263708964538	-0.00343265220314978	-0.02165058702475
1633	-0.00681116205005313	-0.00907097087027608	-0.0259260296121905
1634	-0.00351127595877012	-0.0208643574743713	-0.0147611637032855
1635	-0.00615245346299735	-0.0260641859869633	0.000698292092598355
1636	-0.00754761293240509	-0.0318082338163386	0.00383214476436903
1637	-0.00546897835173961	-0.0328681175688336	0.00805381265226725
1638	-0.00628655726887381	-0.0251712595860203	0.0225632477959261
1639	-0.00907387396003048	-0.0157958274097929	0.033494238487984
1640	-0.0154952008159996	-0.00796767139607794	0.0332001297990969
1641	-0.0246872395832022	-0.00536324976347421	0.0190633639660657
1642	-0.0268172410591016	-0.0000084984351745593	0.0120369546225219
1643	-0.0167562965092887	0.0105440595796562	0.0217274586251231
1644	0.0015018484442199	0.0111473420088484	0.0285529545355431
1645	0.00735297936300138	0.0135680649977315	0.0316393674751851
1646	0.00714318491038384	0.020496341736492	0.0316116210740807
1647	0.0152140425768159	0.0100323629413072	0.0232671732859714
1648	0.0231238838622485	-0.00243388978363438	0.0134096954756741
1649	0.0278117186786193	-0.0055531683073243	0.0137627338160562
1650	0.0272562728099977	-0.00245121714948206	0.0190244204577163
1651	0.0269099212131717	0.00844702768188349	0.0138895860145233
1652	0.0255553124104767	0.0180069794292838	-0.00101137257530292
1653	0.0211043781309944	0.0195434226892612	-0.0148846012518463
1654	0.0149953915109963	0.013598144004207	-0.0213287109704821
1655	0.00777424166365308	0.0131619813398395	-0.0219146748065543
1656	0.00255160865688969	0.0230750159160823	-0.0163278646585128
1657	0.00118451872358453	0.0345088780068287	-0.0120333329507017
1658	-0.00048017156882953	0.0392711728369531	-0.00679889246724397
1659	-0.00765730666251154	0.0380919514441781	0.00773895219299114
1660	-0.0182392199799048	0.0302783469900543	0.0203989845843302
1661	-0.02859667767473	0.0219685645349803	0.0175106686419061
1662	-0.0360752841834148	0.0209317494031244	0.00680748322414371
1663	-0.0380310428864616	0.0172508341734047	0.000163002515553253
1664	-0.0327431007070658	0.00412703510796686	-0.000670041572698308
1665	-0.0226529355250067	-0.0106821753556362	0.00180656615658066
1666	-0.0175836434772881	-0.0200511994233127	0.00907295815947924
1667	-0.0200878188992419	-0.0159746036960555	0.02066572551425
1668	-0.0138476393568685	-0.00742396764520171	0.0285365769289668
1669	-0.0055604971845138	0.00278537630748626	0.0322879075820328
1670	-0.00390177301164089	-0.000589969094548906	0.0269436265213497
1671	-0.0080329201863206	-0.016739459865269	0.0125548081124269
1672	-0.0147470366353815	-0.022420333359582	-0.000632537965939939
1673	-0.0150314358414467	-0.0244620411914866	-0.0115511082521032
1674	-0.0157353476303029	-0.0200804644376429	-0.0153216371540649
1675	-0.0162964448940988	-0.0136950347262681	-0.0165822824819453
1676	-0.016597955479763	-0.00762453226569131	-0.0205583125445733
1677	-0.0174197090269497	-0.00142174871646348	-0.0235449094042007
1678	-0.0120188045216372	-0.00420054924692822	-0.0279892441223599
1679	-0.0112223114205295	-0.00685978990162561	-0.0298718476675333
1680	-0.0135455186595984	-0.0060138328864049	-0.0305557896060896
1681	-0.0126237150823941	-0.0114701062582499	-0.0281383591787518
1682	-0.00861416939869178	-0.0145187988241655	-0.0265580535329902
