"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000198062.10"	"POTEH"	22	0.0120638301096267	0.0220019715398587	-0.0111519466134951
"ENSG00000130538.4"	"OR11H1"	22	0.0015018484442199	0.0111473420088484	0.0285529545355431
"ENSG00000198445.3"	"CCT8L2"	22	-0.0116389052096016	-0.0304488307579875	-0.00970740439719541
"ENSG00000172967.7"	"XKR3"	22	-0.0047491137746702	-0.0191943149652853	0.022285367656087
"ENSG00000215568.3"	"GAB4"	22	-0.0199063765679001	0.00362869272479504	0.00884574652980591
"ENSG00000177663.9"	"IL17RA"	22	0.0102799495245625	0.0134285239032977	0.0138557406469975
"ENSG00000183307.3"	"CECR6"	22	0.00288707309111135	0.0236484615824821	0.0143616392445014
"ENSG00000235478.1"	"AC006946.15"	22	0.00725131079010739	0.0217923283156619	0.012883302381379
"ENSG00000069998.8"	"CECR5"	22	0.0134641130371879	0.0206354250554605	0.0128122607235232
"ENSG00000093072.11"	"CECR1"	22	0.017730826711939	0.0183895857383217	0.00277047183893467
"ENSG00000099954.14"	"CECR2"	22	0.0091748249610801	0.0194807618971561	-0.019230005045836
"ENSG00000182902.9"	"SLC25A18"	22	0.0161909108081286	0.0171519833013749	-0.00296884961549479
"ENSG00000131100.8"	"ATP6V1E1"	22	0.0236441421565175	0.0123217387035407	-0.00657130223535534
"ENSG00000099968.13"	"BCL2L13"	22	0.0250248323530393	0.0107001099559263	-0.00238323710375987
"ENSG00000015475.14"	"BID"	22	0.017123256092457	0.0139619579537075	0.00603583677509362
"ENSG00000243156.3"	"MICAL3"	22	0.0148502069414787	0.0101721369085497	0.0138388917790603
"ENSG00000215193.8"	"PEX26"	22	0.000399790010689222	-0.00616184812716118	0.019920286317404
"ENSG00000183785.10"	"TUBA8"	22	-0.00748462083850772	-0.00759479287936206	0.0144706288723223
"ENSG00000184979.9"	"USP18"	22	-0.017202514714091	0.00345928256486945	0.0148001350134915
"ENSG00000182824.6"	"AC008132.1"	22	-0.00434269739093026	0.0270223167425607	-0.0328194688014703
"ENSG00000161103.7"	"AC008132.13"	22	-0.0337707086409972	-0.00309832790161941	-0.0180126253386742
"ENSG00000183628.8"	"DGCR6"	22	-0.00670230744835668	-0.0251894401523762	-0.0286250340090741
"ENSG00000100033.12"	"PRODH"	22	-0.00661110668357703	-0.0282057073920583	-0.0286485659744002
"ENSG00000070413.14"	"DGCR2"	22	-0.000766352501428647	-0.028724376189162	-0.0278510136754827
"ENSG00000100056.7"	"DGCR14"	22	-0.015438612906797	-0.00695865323858023	-0.0251496656302975
"ENSG00000206203.3"	"TSSK2"	22	-0.015438612906797	-0.00695865323858023	-0.0251496656302975
"ENSG00000063515.2"	"GSC2"	22	-0.0195662261039739	-0.00413670303685811	-0.0231385912764037
"ENSG00000070371.11"	"CLTCL1"	22	-0.0216777827921018	-0.00381105042697656	-0.0137248970012522
"ENSG00000100075.5"	"SLC25A1"	22	-0.0216777827921018	-0.00381105042697656	-0.0137248970012522
"ENSG00000100084.10"	"HIRA"	22	-0.0127455800341999	-0.0160268372241365	0.00112765561315426
"ENSG00000242259.4"	"C22orf39"	22	-0.0123763314956797	-0.017339827096727	0.000871827658801829
"ENSG00000185608.4"	"MRPL40"	22	-0.0192826445514955	-0.005112019820088	0.00544136726807679
"ENSG00000070010.14"	"UFD1L"	22	-0.0200254117378732	0.000469986655714268	0.00678467359580557
"ENSG00000093009.5"	"CDC45"	22	-0.0154992065981819	-0.000692827942848565	0.0122764140638799
"ENSG00000184113.8"	"CLDN5"	22	0.0060200260338803	-0.011884816520755	0.01914649688414
"ENSG00000184702.13"	"SEPT5"	22	0.0091120062804393	0.00766396982033177	0.0125177099032254
"ENSG00000203618.5"	"GP1BB"	22	0.00766482063637861	0.0176584673365378	0.012583253917025
"ENSG00000184058.8"	"TBX1"	22	0.0219517205559388	0.0218800944993231	0.00717542762198122
"ENSG00000185838.9"	"GNB1L"	22	0.0214216875801292	0.0229523597876026	0.0045573372104861
"ENSG00000215012.4"	"C22orf29"	22	0.0206849612615879	0.0227615206721881	0.0026382542192691
"ENSG00000184470.15"	"TXNRD2"	22	0.0126014738607706	0.0317340737846909	0.000792165937753727
"ENSG00000093010.7"	"COMT"	22	0.0211027590413749	0.0186435023317684	0.0010993745715561
"ENSG00000099889.9"	"ARVCF"	22	0.03017331720836	0.0167787413739262	-0.0155887671341394
"ENSG00000183597.11"	"TANGO2"	22	0.0326612688576903	0.00692967321873131	-0.0138968941887154
"ENSG00000128191.9"	"DGCR8"	22	0.0142099228836319	0.0120029837445261	-0.00453935706281307
"ENSG00000099899.10"	"TRMT2A"	22	0.0101211203986456	0.0160597071202736	-0.000124173895342318
"ENSG00000099901.12"	"RANBP1"	22	0.0112863066677224	0.0145475209267627	0.000374254985433038
"ENSG00000099904.11"	"ZDHHC8"	22	0.0118937234182141	0.0106414063013659	-0.00102496621383592
"ENSG00000234409.4"	"AC006547.14"	22	0.0138841593615935	-0.000687343184204161	-0.00384774390679997
"ENSG00000040608.9"	"RTN4R"	22	0.0109855619605773	-0.00921329346854826	0.00633286957189461
