"symbol"	"chromosome"	"x"	"y"	"z"
"ENSG00000178222.8"	"RNF212"	4	0.026496545412123	-0.00202125508357246	0.0365319942675341
"ENSG00000159674.7"	"SPON2"	4	0.036392014680935	0.00146285747441864	0.00334660774753321
"ENSG00000159692.11"	"CTBP1"	4	0.0377977447118196	-0.0056619131314173	0.00249852831099807
"ENSG00000090316.11"	"MAEA"	4	0.0352761609522823	0.0016915900123905	-0.00964637413987381
"ENSG00000163945.11"	"UVSSA"	4	0.0226057035204007	0.00931719331794036	-0.0158673925863895
"ENSG00000179979.7"	"CRIPAK"	4	0.0051891738752029	0.0254987225296223	-0.00866028223414556
"ENSG00000235608.1"	"NKX1-1"	4	0.00137376005569747	0.0254595343559413	-0.00742803404397195
"ENSG00000174137.8"	"FAM53A"	4	-0.0142886766493099	0.0203891744032454	0.0088257241124803
"ENSG00000163950.8"	"SLBP"	4	-0.0223065416588482	-0.00286958930853849	0.0182999633684612
"ENSG00000168936.6"	"TMEM129"	4	-0.018328665988236	-0.0158199562033675	0.0243410726273107
"ENSG00000013810.14"	"TACC3"	4	-0.0228038102708783	-0.0176215482023058	0.0215617820056862
"ENSG00000068078.13"	"FGFR3"	4	-0.0169594805708469	-0.0252413721901994	0.0058629498577222
"ENSG00000168924.10"	"LETM1"	4	-0.0163843331052926	-0.0370395863493897	0.0102731118434504
"ENSG00000109685.13"	"WHSC1"	4	-0.0300794076270764	-0.0387683836570823	0.00122588693583397
"ENSG00000185049.8"	"NELFA"	4	-0.0204921195611926	-0.0406735044564903	-0.0211489512215266
"ENSG00000243449.2"	"C4orf48"	4	-0.125203233048057	-0.127789502551222	-0.0572414084843205
"ENSG00000185818.7"	"NAT8L"	4	-0.125872813955256	-0.12175410258625	-0.0615539060732563
"ENSG00000130997.12"	"POLN"	4	-0.131532134790091	-0.11931924531122	-0.0603566071138637
"ENSG00000214367.3"	"HAUS3"	4	-0.133957972740251	-0.149582347311526	-0.0756866135652988
"ENSG00000123933.10"	"MXD4"	4	-0.118698326829403	-0.151737131704407	-0.104928903617115
"ENSG00000159733.9"	"ZFYVE28"	4	-0.117327022642846	-0.170205904091886	-0.11026196723662
"ENSG00000249428.1"	"RP11-503N18.3"	4	-0.12897051393919	-0.175597144139932	-0.115358222039028
"ENSG00000063978.11"	"RNF4"	4	-0.131731608997441	-0.179236421624079	-0.114815364187993
"ENSG00000125386.10"	"FAM193A"	4	-0.191910978228651	-0.18179801359345	-0.0915948626060107
"ENSG00000168884.10"	"TNIP2"	4	-0.203098478148435	-0.152151679944143	-0.106388487004335
"ENSG00000087266.11"	"SH3BP2"	4	-0.199728501336524	-0.121662600726075	-0.123553532361349
"ENSG00000087274.12"	"ADD1"	4	-0.200021962404735	-0.11704645561427	-0.129727699134277
"ENSG00000087269.11"	"NOP14"	4	-0.192930718016367	-0.120706201092838	-0.147761658630478
"ENSG00000109736.10"	"MFSD10"	4	-0.192930718016367	-0.120706201092838	-0.147761658630478
"ENSG00000125388.15"	"GRK4"	4	-0.189322785205032	-0.123120773367438	-0.14924769793549
"ENSG00000197386.6"	"HTT"	4	-0.157572581965829	-0.134285767255779	-0.162020190945878
"ENSG00000188981.6"	"MSANTD1"	4	-0.165163262679673	-0.121842625379254	-0.132413269120325
"ENSG00000159788.14"	"RGS12"	4	-0.170813710718387	-0.110893516221306	-0.105189810799702
"ENSG00000109758.4"	"HGFAC"	4	-0.160978150061232	-0.120018833948607	-0.0942745033263854
"ENSG00000175920.11"	"DOK7"	4	-0.16636963970117	-0.1247510515008	-0.0916394498233871
"ENSG00000163956.6"	"LRPAP1"	4	-0.185154553777515	-0.127031997766395	-0.0856059815241548
"ENSG00000268781.1"	"AL590235.1"	4	-0.19747153595871	-0.125687729333845	-0.087580423670934
"ENSG00000216560.4"	"LINC00955"	4	-0.227086219283117	-0.151414857075345	-0.0893240664942322
"ENSG00000184160.6"	"ADRA2C"	4	-0.216222274259117	-0.182925660649086	-0.115716156366939
"ENSG00000163982.5"	"OTOP1"	4	-0.142903873030068	-0.171518436019926	-0.0883021613718635
"ENSG00000132406.7"	"TMEM128"	4	-0.139065473116948	-0.151801127479277	-0.0861773992426386
"ENSG00000145220.9"	"LYAR"	4	-0.122238906470114	-0.149704013765928	-0.103401174419731
"ENSG00000168826.11"	"ZBTB49"	4	-0.124410843775403	-0.133267609861416	-0.098440947630917
"ENSG00000168824.10"	"NSG1"	4	-0.124833273191961	-0.133530423219512	-0.108746663503552
"ENSG00000168818.5"	"STX18"	4	-0.119576307791529	-0.123366907461457	-0.12644287078876
"ENSG00000163132.6"	"MSX1"	4	-0.179514722995518	-0.115091234248594	-0.162828155415477
"ENSG00000170891.6"	"CYTL1"	4	-0.150049876775111	-0.103402760962581	-0.165138259621255
"ENSG00000152953.8"	"STK32B"	4	-0.131330985162239	-0.0954155346482759	-0.180994816573067
"ENSG00000082929.4"	"C4orf6"	4	-0.0795723213659856	-0.153155385847914	-0.208586230020369
"ENSG00000173040.8"	"EVC2"	4	-0.0701442478852909	-0.153403453820987	-0.205400751568878
"ENSG00000072840.8"	"EVC"	4	-0.0377931624000284	-0.110632772762913	-0.167571821924162
"ENSG00000072832.10"	"CRMP1"	4	-0.0339013057668069	-0.101206297083173	-0.166319277184308
"ENSG00000181215.8"	"C4orf50"	4	-0.0829292254462801	-0.100074335017038	-0.116914406437113
"ENSG00000152969.12"	"JAKMIP1"	4	-0.0966122668548608	-0.0881355917293255	-0.109900783667623
"ENSG00000109501.9"	"WFS1"	4	-0.0812646252651064	-0.0769197690820928	-0.176915301273299
"ENSG00000074211.9"	"PPP2R2C"	4	-0.0797446888922579	-0.0783864432898616	-0.183409838948513
"ENSG00000013288.4"	"MAN2B2"	4	-0.116690763027103	-0.1299242720797	-0.191092389964632
"ENSG00000179010.10"	"MRFAP1"	4	-0.095066966066698	-0.129641175498986	-0.217378296125966
"ENSG00000163993.6"	"S100P"	4	-0.0910467240148786	-0.147065218072069	-0.212271489632383
"ENSG00000268791.1"	"AC093323.1"	4	-0.0910467240148786	-0.147065218072069	-0.212271489632383
"ENSG00000178988.10"	"MRFAP1L1"	4	-0.0857095900860669	-0.151164059379575	-0.209121901949434
"ENSG00000186222.3"	"BLOC1S4"	4	-0.0770098926957619	-0.152784628044451	-0.208048413985228
"ENSG00000170871.7"	"KIAA0232"	4	-0.0518518559480338	-0.163132993103591	-0.189651157553469
"ENSG00000132405.14"	"TBC1D14"	4	-0.0825840472445069	-0.177524738778087	-0.165661828864065
"ENSG00000173011.11"	"TADA2B"	4	-0.0910149869742655	-0.179038077337265	-0.141887970854199
